LATITUDE,LONGITUDE,JD
78,86,2460420.3970023147
77,-13,2460420.400474537
61,-39,2460420.403946759
43,-48,2460420.4074189817
25,-53,2460420.4108912037
7,-57,2460420.414363426
-10,-61,2460420.417835648
-28,-65,2460420.42130787
-46,-70,2460420.4247800927
-64,-80,2460420.4282523147
-79,-115,2460420.431724537
-75,148,2460420.435196759
-59,126,2460420.4386689817
-41,118,2460420.4421412037
-23,113,2460420.445613426
-5,109,2460420.449085648
12,106,2460420.45255787
30,101,2460420.4560300927
48,96,2460420.4595023147
66,85,2460420.462974537
81,39,2460420.466446759
73,-49,2460420.4699189817
56,-67,2460420.4733912037
38,-74,2460420.476863426
20,-79,2460420.480335648
2,-83,2460420.48380787
-15,-86,2460420.4872800927
-33,-91,2460420.4907523147
-51,-97,2460420.494224537
-68,-109,2460420.497696759
-81,-168,2460420.5011689817
-71,114,2460420.5046412037
-54,99,2460420.508113426
-36,92,2460420.511585648
-18,88,2460420.51505787
0,84,2460420.5185300927
17,80,2460420.5220023147
35,75,2460420.525474537
53,69,2460420.528946759
71,54,2460420.5324189817
81,-19,2460420.5358912037
69,-81,2460420.539363426
51,-94,2460420.542835648
33,-100,2460420.54630787
15,-104,2460420.5497800927
-2,-108,2460420.5532523147
-20,-112,2460420.556724537
-38,-117,2460420.560196759
-56,-124,2460420.5636689817
-73,-141,2460420.5671412037
-81,133,2460420.570613426
-67,83,2460420.574085648
-49,72,2460420.57755787
-31,66,2460420.5810300927
-13,62,2460420.5845023147
4,58,2460420.587974537
22,54,2460420.591446759
40,49,2460420.5949189817
58,42,2460420.5983912037
75,21,2460420.601863426
80,-73,2460420.605335648
64,-111,2460420.60880787
47,-120,2460420.6122800927
29,-126,2460420.6157523147
10,-130,2460420.619224537
-7,-134,2460420.622696759
-25,-138,2460420.6261689817
-43,-143,2460420.6296412037
-60,-151,2460420.633113426
-77,-176,2460420.636585648
-78,84,2460420.64005787
-62,54,2460420.6435300927
-45,45,2460420.6470023147
-27,40,2460420.650474537
-8,36,2460420.653946759
9,32,2460420.6574189817
27,28,2460420.6608912037
45,23,2460420.664363426
63,14,2460420.667835648
79,-17,2460420.67130787
76,-116,2460420.6747800927
59,-139,2460420.6782523147
42,-147,2460420.681724537
24,-152,2460420.685196759
6,-156,2460420.6886689817
-12,-160,2460420.6921412037
-30,-164,2460420.695613426
-48,-169,2460420.699085648
-65,179,2460420.70255787
-80,139,2460420.7060300927
-74,46,2460420.7095023147
-57,27,2460420.712974537
-40,19,2460420.716446759
-22,14,2460420.7199189817
-4,10,2460420.7233912037
14,7,2460420.726863426
32,2,2460420.730335648
50,-3,2460420.73380787
67,-14,2460420.7372800927
81,-68,2460420.7407523147
72,-150,2460420.744224537
55,-166,2460420.747696759
37,-173,2460420.7511689817
19,-178,2460420.7546412037
1,178,2460420.758113426
-17,174,2460420.761585648
-35,169,2460420.76505787
-52,163,2460420.7685300927
-70,150,2460420.7720023147
-82,82,2460420.775474537
-70,13,2460420.778946759
-53,0,2460420.7824189817
-35,-6,2460420.7858912037
-17,-10,2460420.789363426
0,-14,2460420.792835648
19,-18,2460420.79630787
34,-22,2460420.799189815
52,-28,2460420.802662037
69,-41,2460420.8061342593
81,-105,2460420.8096064813
70,-178,2460420.813078704
53,167,2460420.816550926
35,161,2460420.8200231483
17,156,2460420.8234953703
0,152,2460420.826967593
-18,149,2460420.830439815
-36,144,2460420.833912037
-54,137,2460420.8373842593
-71,122,2460420.8408564813
-81,45,2460420.844328704
-68,-13,2460420.847800926
-51,-25,2460420.8512731483
-33,-31,2460420.8547453703
-15,-35,2460420.858217593
2,-39,2460420.861689815
20,-43,2460420.865162037
39,-48,2460420.8686342593
56,-55,2460420.8721064813
73,-73,2460420.875578704
80,-163,2460420.879050926
66,151,2460420.8825231483
48,141,2460420.8859953703
30,135,2460420.889467593
12,131,2460420.892939815
-5,127,2460420.896412037
-23,123,2460420.8998842593
-41,118,2460420.9033564813
-59,110,2460420.906828704
-75,88,2460420.910300926
-79,-7,2460420.9137731483
-64,-42,2460420.9172453703
-46,-52,2460420.920717593
-28,-57,2460420.924189815
-10,-61,2460420.927662037
7,-65,2460420.9311342593
25,-69,2460420.9346064813
43,-74,2460420.938078704
61,-83,2460420.941550926
77,-110,2460420.9450231483
77,150,2460420.9484953703
61,123,2460420.951967593
43,114,2460420.955439815
25,109,2460420.958912037
7,105,2460420.9623842593
-10,101,2460420.9658564813
-28,97,2460420.969328704
-46,92,2460420.972800926
-64,82,2460420.9762731483
-79,48,2460420.9797453703
-76,-48,2460420.983217593
-59,-70,2460420.986689815
-41,-78,2460420.990162037
-23,-83,2460420.9936342593
-5,-87,2460420.9971064813
12,-91,2460421.000578704
30,-95,2460421.004050926
48,-101,2460421.0075231483
66,-111,2460421.0109953703
81,-157,2460421.014467593
73,113,2460421.017939815
56,95,2460421.021412037
38,88,2460421.0248842593
20,83,2460421.0283564813
2,79,2460421.031828704
-15,75,2460421.035300926
-33,71,2460421.0387731483
-51,65,2460421.0422453703
-68,53,2460421.045717593
-81,-3,2460421.049189815
-71,-82,2460421.052662037
-54,-97,2460421.0561342593
-36,-104,2460421.0596064813
-18,-109,2460421.063078704
0,-113,2460421.066550926
17,-116,2460421.0700231483
35,-121,2460421.0734953703
53,-127,2460421.076967593
70,-142,2460421.080439815
81,144,2460421.083912037
69,81,2460421.0873842593
52,68,2460421.0908564813
34,62,2460421.094328704
16,57,2460421.097800926
-2,54,2460421.1012731483
-20,50,2460421.1047453703
-38,45,2460421.108217593
-56,38,2460421.111689815
-73,21,2460421.115162037
-81,-62,2460421.1186342593
-67,-113,2460421.1221064813
-50,-124,2460421.125578704
-32,-130,2460421.129050926
-14,-134,2460421.1325231483
4,-138,2460421.1359953703
22,-142,2460421.139467593
40,-147,2460421.142939815
58,-155,2460421.146412037
75,-175,2460421.1498842593
80,89,2460421.1533564813
64,51,2460421.156828704
47,41,2460421.160300926
29,36,2460421.1637731483
11,32,2460421.1672453703
-7,28,2460421.170717593
-25,24,2460421.174189815
-43,19,2460421.177662037
-60,11,2460421.1811342593
-77,-13,2460421.1846064813
-78,-111,2460421.188078704
-62,-142,2460421.191550926
-45,-151,2460421.1950231483
-27,-156,2460421.1984953703
-9,-160,2460421.201967593
9,-164,2460421.205439815
27,-168,2460421.208912037
45,-173,2460421.2123842593
63,177,2460421.2158564813
78,145,2460421.219328704
76,47,2460421.222800926
60,23,2460421.2262731483
42,15,2460421.2297453703
24,10,2460421.233217593
6,6,2460421.236689815
-11,2,2460421.240162037
-30,-1,2460421.2436342593
-47,-7,2460421.2471064813
-65,-17,2460421.250578704
-80,-57,2460421.254050926
-74,-150,2460421.2575231483
-58,-170,2460421.2609953703
-40,-177,2460421.264467593
-22,177,2460421.267939815
-4,173,2460421.271412037
13,169,2460421.2748842593
32,165,2460421.2783564813
50,159,2460421.281828704
67,148,2460421.285300926
81,95,2460421.2887731483
72,12,2460421.2922453703
55,-3,2460421.295717593
37,-10,2460421.299189815
19,-15,2460421.302662037
1,-19,2460421.3061342593
-16,-23,2460421.3096064813
-34,-27,2460421.313078704
-52,-33,2460421.316550926
-69,-47,2460421.3200231483
-81,-112,2460421.3234953703
-70,176,2460421.326967593
-53,162,2460421.330439815
-35,156,2460421.333912037
-17,151,2460421.3373842593
0,148,2460421.3408564813
18,144,2460421.344328704
37,139,2460421.347800926
54,132,2460421.3512731483
72,117,2460421.3547453703
81,36,2460421.358217593
68,-18,2460421.361689815
58,-27,2460421.3637037035
40,-34,2460421.367175926
22,-39,2460421.370648148
4,-43,2460421.3741203705
-14,-47,2460421.3775925925
-32,-51,2460421.381064815
-50,-57,2460421.384537037
-67,-68,2460421.3880092595
-81,-118,2460421.3914814815
-73,156,2460421.3949537035
-56,139,2460421.398425926
-38,132,2460421.401898148
-20,127,2460421.4053703705
-2,123,2460421.4088425925
16,120,2460421.412314815
34,115,2460421.415787037
52,109,2460421.4192592595
69,96,2460421.4227314815
81,30,2460421.4262037035
70,-40,2460421.429675926
53,-54,2460421.433148148
35,-60,2460421.4366203705
17,-65,2460421.4400925925
0,-68,2460421.443564815
-18,-72,2460421.447037037
-37,-77,2460421.4505092595
-54,-84,2460421.4539814815
-71,-99,2460421.4574537035
-81,-177,2460421.460925926
-68,124,2460421.464398148
-51,112,2460421.4678703705
-33,106,2460421.4713425925
-15,102,2460421.474814815
2,98,2460421.478287037
21,94,2460421.4817592595
39,89,2460421.4852314815
57,82,2460421.4887037035
74,64,2460421.492175926
80,-26,2460421.495648148
66,-70,2460421.4991203705
48,-80,2460421.5025925925
30,-86,2460421.506064815
12,-90,2460421.509537037
-5,-94,2460421.5130092595
-23,-98,2460421.5164814815
-41,-103,2460421.5199537035
-59,-111,2460421.523425926
-76,-133,2460421.526898148
-79,129,2460421.5303703705
-64,95,2460421.5338425925
-46,85,2460421.537314815
-28,80,2460421.540787037
-10,76,2460421.5442592595
7,72,2460421.5477314815
25,68,2460421.5512037035
44,63,2460421.554675926
61,54,2460421.558148148
78,26,2460421.5616203705
77,-72,2460421.5650925925
61,-98,2460421.568564815
43,-107,2460421.572037037
25,-112,2460421.5755092595
7,-116,2460421.5789814815
-10,-120,2460421.5824537035
-28,-124,2460421.585925926
-46,-129,2460421.589398148
-64,-139,2460421.5928703705
-79,-174,2460421.5963425925
-76,89,2460421.599814815
-59,67,2460421.603287037
-41,59,2460421.6067592595
-23,54,2460421.6102314815
-5,50,2460421.6137037035
12,46,2460421.617175926
30,42,2460421.620648148
48,36,2460421.6241203705
66,26,2460421.6275925925
81,-19,2460421.631064815
73,-108,2460421.634537037
56,-126,2460421.6380092595
38,-133,2460421.6414814815
20,-138,2460421.6449537035
2,-142,2460421.648425926
-15,-146,2460421.651898148
-33,-150,2460421.6553703705
-51,-156,2460421.6588425925
-68,-168,2460421.662314815
-81,133,2460421.665787037
-71,55,2460421.6692592595
-54,40,2460421.6727314815
-36,33,2460421.6762037035
-18,28,2460421.679675926
0,24,2460421.683148148
17,21,2460421.6866203705
35,16,2460421.6900925925
53,10,2460421.693564815
71,-4,2460421.697037037
81,-78,2460421.7005092595
69,-140,2460421.7039814815
51,-153,2460421.7074537035
33,-159,2460421.710925926
15,-164,2460421.714398148
-2,-167,2460421.7178703705
-20,-171,2460421.7213425925
-38,-176,2460421.724814815
-56,176,2460421.728287037
-73,159,2460421.7317592595
-81,74,2460421.7352314815
-67,24,2460421.7387037035
-49,13,2460421.742175926
-31,7,2460421.745648148
-13,3,2460421.7491203705
4,0,2460421.7525925925
22,-4,2460421.756064815
40,-9,2460421.759537037
58,-17,2460421.7630092595
75,-37,2460421.7664814815
80,-132,2460421.7699537035
64,-170,2460421.773425926
47,179,2460421.776898148
29,174,2460421.7803703705
10,170,2460421.7838425925
-7,166,2460421.787314815
-25,162,2460421.790787037
-43,157,2460421.7942592595
-60,149,2460421.7977314815
-77,124,2460421.8012037035
-78,25,2460421.804675926
-62,-4,2460421.808148148
-45,-13,2460421.8116203705
-27,-18,2460421.8150925925
-8,-22,2460421.818564815
9,-26,2460421.822037037
22,-29,2460421.824525463
40,-34,2460421.8279976854
58,-41,2460421.8314699074
75,-61,2460421.8349421294
80,-156,2460421.838414352
64,165,2460421.841886574
47,155,2460421.8453587964
29,149,2460421.8488310184
11,145,2460421.852303241
-6,141,2460421.855775463
-25,137,2460421.8592476854
-43,132,2460421.8627199074
-60,124,2460421.8661921294
-77,100,2460421.869664352
-78,1,2460421.873136574
-62,-28,2460421.8766087964
-45,-37,2460421.8800810184
-27,-43,2460421.883553241
-9,-47,2460421.887025463
8,-51,2460421.8904976854
27,-55,2460421.8939699074
45,-60,2460421.8974421294
62,-69,2460421.900914352
78,-100,2460421.904386574
76,160,2460421.9078587964
60,136,2460421.9113310184
42,128,2460421.914803241
24,123,2460421.918275463
6,119,2460421.9217476854
-11,116,2460421.9252199074
-29,111,2460421.9286921294
-47,106,2460421.932164352
-65,96,2460421.935636574
-80,56,2460421.9391087964
-75,-36,2460421.9425810184
-58,-56,2460421.946053241
-40,-64,2460421.949525463
-22,-68,2460421.9529976854
-4,-72,2460421.9564699074
13,-76,2460421.9599421294
32,-81,2460421.963414352
50,-86,2460421.966886574
67,-98,2460421.9703587964
81,-150,2460421.9738310184
72,125,2460421.977303241
55,109,2460421.980775463
37,102,2460421.9842476854
19,98,2460421.9877199074
1,94,2460421.9911921294
-16,90,2460421.994664352
-34,85,2460421.998136574
-52,79,2460422.0016087964
-69,66,2460422.0050810184
-81,1,2460422.008553241
-70,-69,2460422.012025463
-53,-83,2460422.0154976854
-35,-90,2460422.0189699074
-17,-94,2460422.0224421294
0,-98,2460422.025914352
18,-102,2460422.029386574
36,-107,2460422.0328587964
54,-113,2460422.0363310184
72,-129,2460422.039803241
81,150,2460422.043275463
68,94,2460422.0467476854
50,82,2460422.0502199074
32,76,2460422.0536921294
14,72,2460422.057164352
-3,68,2460422.060636574
-21,64,2460422.0641087964
-39,59,2460422.0675810184
-57,52,2460422.071053241
-74,34,2460422.074525463
-80,-56,2460422.0779976854
-66,-99,2460422.0814699074
-48,-110,2460422.0849421294
-30,-116,2460422.088414352
-12,-120,2460422.091886574
5,-124,2460422.0953587964
23,-128,2460422.0988310184
41,-133,2460422.102303241
59,-141,2460422.105775463
76,-163,2460422.1092476854
79,98,2460422.1127199074
63,65,2460422.1161921294
45,56,2460422.119664352
27,50,2460422.123136574
9,46,2460422.1266087964
-8,42,2460422.1300810184
-26,38,2460422.133553241
-44,33,2460422.137025463
-62,24,2460422.1404976854
-78,-2,2460422.1439699074
-77,-101,2460422.1474421294
-61,-128,2460422.150914352
-43,-136,2460422.154386574
-25,-142,2460422.1578587964
-7,-146,2460422.1613310184
10,-150,2460422.164803241
28,-154,2460422.168275463
46,-159,2460422.1717476854
64,-169,2460422.1752199074
79,154,2460422.1786921294
75,58,2460422.182164352
58,37,2460422.185636574
41,29,2460422.1891087964
23,24,2460422.1925810184
4,20,2460422.196053241
-13,17,2460422.199525463
-31,12,2460422.2029976854
-49,7,2460422.2064699074
-66,-3,2460422.2099421294
-81,-49,2460422.213414352
-73,-138,2460422.216886574
-56,-156,2460422.2203587964
-39,-163,2460422.2238310184
-21,-167,2460422.227303241
-2,-171,2460422.230775463
15,-175,2460422.2342476854
33,179,2460422.2377199074
51,173,2460422.2411921294
68,161,2460422.244664352
81,100,2460422.248136574
71,24,2460422.2516087964
54,10,2460422.2550810184
36,3,2460422.258553241
18,0,2460422.262025463
0,-4,2460422.2654976854
-18,-8,2460422.2689699074
-36,-13,2460422.2724421294
-53,-19,2460422.275914352
-71,-34,2460422.279386574
-81,-107,2460422.2828587964
-69,-170,2460422.2863310184
-52,176,2460422.289803241
-34,170,2460422.293275463
-16,166,2460422.2967476854
2,162,2460422.3002199074
20,158,2460422.3036921294
38,153,2460422.307164352
56,146,2460422.310636574
73,129,2460422.3141087964
81,42,2460422.3175810184
66,-5,2460422.321053241
49,-16,2460422.324525463
45,-18,2460422.3252430554
27,-23,2460422.328715278
9,-27,2460422.3321875
-8,-31,2460422.3356597223
-26,-35,2460422.3391319443
-44,-40,2460422.342604167
-62,-49,2460422.346076389
-78,-77,2460422.3495486113
-77,-176,2460422.3530208333
-61,157,2460422.3564930554
-43,148,2460422.359965278
-25,143,2460422.3634375
-7,139,2460422.3669097223
10,135,2460422.3703819443
28,131,2460422.373854167
46,126,2460422.377326389
64,116,2460422.3807986113
80,79,2460422.3842708333
75,-16,2460422.3877430554
58,-36,2460422.391215278
40,-44,2460422.3946875
22,-49,2460422.3981597223
4,-53,2460422.4016319443
-13,-56,2460422.405104167
-31,-61,2460422.408576389
-49,-67,2460422.4120486113
-66,-78,2460422.4155208333
-81,-125,2460422.4189930554
-73,147,2460422.422465278
-56,129,2460422.4259375
-38,122,2460422.4294097223
-20,118,2460422.4328819443
-2,114,2460422.436354167
15,110,2460422.439826389
33,105,2460422.4432986113
51,99,2460422.4467708333
69,86,2460422.4502430554
81,24,2460422.453715278
71,-49,2460422.4571875
53,-63,2460422.4606597223
35,-70,2460422.4641319443
17,-74,2460422.467604167
0,-78,2460422.471076389
-18,-82,2460422.4745486113
-36,-87,2460422.4780208333
-54,-93,2460422.4814930554
-71,-108,2460422.484965278
-81,176,2460422.4884375
-69,115,2460422.4919097223
-51,102,2460422.4953819443
-33,96,2460422.498854167
-15,92,2460422.502326389
2,88,2460422.5057986113
20,84,2460422.5092708333
38,79,2460422.5127430554
56,72,2460422.516215278
73,55,2460422.5196875
81,-33,2460422.5231597223
66,-79,2460422.5266319443
49,-90,2460422.530104167
31,-96,2460422.533576389
12,-100,2460422.5370486113
-5,-104,2460422.5405208333
-23,-108,2460422.5439930554
-41,-113,2460422.547465278
-59,-121,2460422.5509375
-75,-142,2460422.5544097223
-79,122,2460422.5578819443
-64,85,2460422.561354167
-47,76,2460422.564826389
-29,70,2460422.5682986113
-10,66,2460422.5717708333
7,62,2460422.5752430554
25,58,2460422.578715278
43,53,2460422.5821875
61,45,2460422.5856597223
77,18,2460422.5891319443
78,-80,2460422.592604167
61,-108,2460422.596076389
44,-117,2460422.5995486113
26,-122,2460422.6030208333
8,-126,2460422.6064930554
-10,-130,2460422.609965278
-28,-134,2460422.6134375
-46,-139,2460422.6169097223
-63,-149,2460422.6203819443
-79,178,2460422.623854167
-76,80,2460422.627326389
-59,57,2460422.6307986113
-42,49,2460422.6342708333
-24,44,2460422.6377430554
-6,40,2460422.641215278
12,36,2460422.6446875
30,32,2460422.6481597223
48,27,2460422.6516319443
65,16,2460422.655104167
80,-26,2460422.658576389
74,-117,2460422.6620486113
57,-136,2460422.6655208333
39,-143,2460422.6689930554
21,-148,2460422.672465278
3,-152,2460422.6759375
-14,-155,2460422.6794097223
-33,-160,2460422.6828819443
-50,-166,2460422.686354167
-68,-178,2460422.689826389
-81,126,2460422.6932986113
-72,46,2460422.6967708333
-55,30,2460422.7002430554
-37,23,2460422.703715278
-19,19,2460422.7071875
-1,15,2460422.7106597223
17,11,2460422.7141319443
35,6,2460422.717604167
53,0,2460422.721076389
70,-13,2460422.7245486113
81,-84,2460422.7280208333
69,-150,2460422.7314930554
52,-163,2460422.734965278
34,-169,2460422.7384375
16,-173,2460422.7419097223
-1,-177,2460422.7453819443
-19,178,2460422.748854167
-37,173,2460422.752326389
-55,166,2460422.7557986113
-72,150,2460422.7592708333
-81,67,2460422.7627430554
-67,15,2460422.766215278
-50,3,2460422.7696875
-32,-2,2460422.7731597223
-14,-6,2460422.7766319443
3,-10,2460422.780104167
22,-14,2460422.783576389
36,-18,2460422.7863078704
54,-24,2460422.7897800924
71,-39,2460422.793252315
81,-116,2460422.796724537
68,-175,2460422.8001967594
51,171,2460422.8036689814
33,165,2460422.807141204
15,161,2460422.810613426
-2,157,2460422.814085648
-20,153,2460422.8175578704
-38,148,2460422.8210300924
-56,141,2460422.824502315
-73,124,2460422.827974537
-81,36,2460422.8314467594
-66,-10,2460422.8349189814
-49,-21,2460422.838391204
-31,-27,2460422.841863426
-13,-31,2460422.845335648
4,-35,2460422.8488078704
23,-39,2460422.8522800924
41,-44,2460422.855752315
58,-52,2460422.859224537
75,-73,2460422.8626967594
79,-169,2460422.8661689814
64,154,2460422.869641204
46,145,2460422.873113426
